,Unnamed: 0,business_status,formatted_address,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,permanently_closed,price_level
4,4.0,OPERATIONAL,"Letzigraben 120, 8047 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Discount,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108325603624500082901"">Paul Eduardo</a>'], 'photo_reference': 'Aap_uECFiSlqPfipwnAuKzuM6j9VhV4u5G9j-S1g9vi4zIasqwj5_N6nP3twuJnDiSgQBDCzGfYwXPZf1rAeFNI0wm-JXy0_lMuXDFqN7IVwg8zdvLd1jI9-9vLXPusBsWPTgKzcaxbzDccwy5ZrqWMX6aALpvr2QdJ9fj52bvlA2wdO_xbg', 'width': 4160}]",ChIJAbfPsjsLkEcRwh8d7Po09SY,4.4,ChIJAbfPsjsLkEcRwh8d7Po09SY,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",54,47.3765558,8.4973795,47.37786447989272,8.49882527989272,47.37516482010727,8.496125620107277,True,9FGW+JX Zürich,8FVC9FGW+JX,,
5,5.0,OPERATIONAL,"Birmensdorferstrasse 406, 8055 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Discount,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112515224038479775241"">Oliver Köchli</a>'], 'photo_reference': 'Aap_uEDCbRvHXMzuhFCvDHSQEv7FoPfij-kL1L1gGkt9yFzHmLqOO889uQtuxnzrHnmEDnFEXgwl7AEkoLjRdeiDNqvgJxFQTUbeWH1xTMZ_cM75L9AF483KG-wg_s8iMZpPBzvK0Nf3l0FG9owzIN_8vILn0OegcfHXjhBMmZLKIMVdR_ct', 'width': 4032}]",ChIJ1-qbi4cJkEcRC9R39anhyg4,4.2,ChIJ1-qbi4cJkEcRC9R39anhyg4,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",197,47.369243,8.5030427,47.37051307989271,8.504347429892722,47.36781342010727,8.501647770107278,True,9G93+M6 Zürich,8FVC9G93+M6,,
6,6.0,OPERATIONAL,"Molkenstrasse 8, 8004 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Express,,ChIJTf0IiqoLkEcRRaVM1qEWX1M,4.1,ChIJTf0IiqoLkEcRRaVM1qEWX1M,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",51,47.3766288,8.5272297,47.37797367989272,8.528477029892723,47.37527402010728,8.52577737010728,True,9GGG+MV Zürich,8FVC9GGG+MV,,
7,7.0,OPERATIONAL,"Badenerstrasse 621, 8048 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Discount,"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108214213675276261525"">Basha Fatime</a>'], 'photo_reference': 'Aap_uEB1RbIRmkB2bZp1BPewnOYt-sZNAska4KL_S4NcsugowkVTXQ5yZxjRRCqFE-GHkAP9Nlf_hwuXqtnX2smzoQQihKsUBW2M5dwgOFkFhDMHdGbznt5tvgMFlfnBwSOcACQF5bOvWrHb96guSvdVp2gLguVwtl9LIFeNyiBzwXPz9weQ', 'width': 4032}]",ChIJ435RYuULkEcRQfR57YzO774,4.5,ChIJ435RYuULkEcRQfR57YzO774,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",74,47.3857711,8.492477599999999,47.38720902989272,8.493875279892723,47.38450937010727,8.49117562010728,True,9FPR+8X Zürich,8FVC9FPR+8X,,
8,8.0,OPERATIONAL,"Werdstrasse 36, 8004 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Discount,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105235302463733276312"">A Google User</a>'], 'photo_reference': 'Aap_uECnNhPoLTTJC3YfTd3_GCp_fNnarqCPk8Ig7kOPw0PFdX3DKTpKG6lJRojqG7g5yFKaMQXOoaFa5vQrXzuiiVwCw-X5IJr2yPQsDuq1vavj4y7yVMyQ15eQDhuqVwlxbyawkzKqmscD3HsKo4Z5DaxOJx4h_QqvRk2fiq-yrFhBIoh8', 'width': 4032}]",ChIJB8PmUBsKkEcRpcwimMi9WBM,4.2,ChIJB8PmUBsKkEcRpcwimMi9WBM,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",225,47.3728511,8.5296261,47.37415252989273,8.530804129892722,47.37145287010728,8.528104470107278,True,9GFH+4V Zürich,8FVC9GFH+4V,,
9,9.0,OPERATIONAL,"Josefstrasse 92, 8005 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Express,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113546547774283760746"">A Google User</a>'], 'photo_reference': 'Aap_uED8i3KWcSe4-bZcoXtOPPpatJg0vB0ZzXlFkH2tCDF32FH60yT0qz9WNCICf6Z2LFYQINunRyUKbKjzc5Wq9z7rYkd1jKAH9LEcH_s0z0bBH3cBpA523v4_c_WZHpFzxSkPJtAw7QJrIu_WlpWK5Mk6EWgwSSm-KhAGM0rxhGEec3WX', 'width': 3264}]",ChIJvWBmNxIKkEcRKwyHPV5N2yA,4.1,ChIJvWBmNxIKkEcRKwyHPV5N2yA,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",255,47.383201,8.5309636,47.38467592989273,8.532211329892721,47.38197627010728,8.529511670107278,True,9GMJ+79 Zürich,8FVC9GMJ+79,,
11,11.0,OPERATIONAL,"Fierzgasse 18, 8005 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Discount,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110710016142516851067"">Yew Tiong Teo</a>'], 'photo_reference': 'Aap_uECd8BUjLsRb54Oz9LdvnfqiYdf0j4B7ULlL9AFaI31Qqu0h1L-ZPXWTMEU8RIOm9z3yGhfYIPkcMJKevUdzTyzH7bH0Qe-ehvvl2aJTm6areA4Hkc82EwOfWzLgwXh4Dwkz_6vaaomsi9Ch255cSz8a2Ul0RpP6nLg7ttFjcjcNj5Vb', 'width': 3456}]",ChIJ1Vo7aBIKkEcR1QSoo79OLo4,4.2,ChIJ1Vo7aBIKkEcR1QSoo79OLo4,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",103,47.383876,8.531965,47.38522582989273,8.533314829892722,47.38252617010728,8.530615170107279,True,9GMJ+HQ Zürich,8FVC9GMJ+HQ,,
12,12.0,OPERATIONAL,"Bockhornstrasse 1, 8047 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Discount,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117537483573807745249"">Michael Kägi</a>'], 'photo_reference': 'Aap_uEBX0diF0mXzth4ndhzNZgECAvUzuVtSsset83Nj_nGH2N6rGpjGx3t4d1Jrk1UAeqVvNwSpgRa2xipTFaS4yrkpzqkO79CAwmdoCgzIiXxRwOuqcm_iYuJFASnBB5llZTBbrmkYstuAJAnLW9yXfDD03zVQXP5inrrKRpeaYmR3r6gS', 'width': 5504}]",ChIJsfgqtNALkEcR9QRP5wFXWfw,4.1,ChIJsfgqtNALkEcR9QRP5wFXWfw,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",154,47.3759232,8.4840027,47.37732657989272,8.485424129892722,47.37462692010727,8.482724470107279,True,9FGM+9J Zürich,8FVC9FGM+9J,,
13,13.0,OPERATIONAL,"Landenbergstrasse 22, 8037 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Express,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114423021081735202742"">Kashif Akhtar</a>'], 'photo_reference': 'Aap_uEACHuEKiZhdynwRyruZrpesoMo3MsA2z0iCJmEUaVRKWiGSwO2ooFaabuNzezxFX3_ROxSOI9NVYhXIIAp-pQLsTPLO9QRrdqT7HkQVSM0M6A4GGYR-CDo5rPSdspmpAwhOFLXXPuQe8KM1xNkQUFOLwkMIpndGAHt6tJ2aytRoLtAr', 'width': 2322}]",ChIJD6QrXWkKkEcRPzfqPH15YmQ,4.1,ChIJD6QrXWkKkEcRPzfqPH15YmQ,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",84,47.3927776,8.528612899999999,47.39411242989271,8.529887229892719,47.39141277010727,8.527187570107275,True,9GVH+4C Zürich,8FVC9GVH+4C,,
14,14.0,OPERATIONAL,"Lindenpl. 4, 8048 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Express,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102801470013932015549"">Samuel Vonbank</a>'], 'photo_reference': 'Aap_uEBExr3dTODxID0dfYVblkKsZqIxNHpcELRa3HGZZkk58uL1AI11ilAHbB5E0VqXmp3UJAopBgASBsRuXzIwKxU38iaSd2XGqKw-Tdcg3tBNBE5ObshjP7B3j_snVXZJanGgmB3C-AfRsPHE9Zmo1BU_cBCw8J3j79Va2u2-OTN2V4Cw', 'width': 3984}]",ChIJK_lNnMgLkEcRD55AmaRKXCI,4.0,ChIJK_lNnMgLkEcRD55AmaRKXCI,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",74,47.3872504,8.4860262,47.38860022989273,8.48737602989272,47.38590057010728,8.484676370107277,True,9FPP+WC Zürich,8FVC9FPP+WC,,
15,15.0,OPERATIONAL,"im OG, Altstetterstrasse 145, 8048 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Discount,"[{'height': 1914, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103552175404925348726"">A Google User</a>'], 'photo_reference': 'Aap_uEAoKZtyIS2qtoVa0dykpBDlqRX79WOMFW5MaNFYh87t2JI7nLW0dcs_LJAqvx36cDuIvaIQ9vaefNvzMW1RYYUNtVVwOtFBtJ4yNHBIqHwM2SVJltaMl9NYbrZlE75QctY1A-p6ksOA3qLbr3F-NLJMTVImdxFH2nWBXuIPxqlYmcjc', 'width': 3191}]",ChIJaftNnMgLkEcRZBKdvF_jL_8,4.3,ChIJaftNnMgLkEcRZBKdvF_jL_8,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",52,47.3884662,8.486958999999999,47.38975262989272,8.48821207989272,47.38705297010728,8.485512420107277,True,9FQP+9Q Zürich,8FVC9FQP+9Q,,
16,16.0,OPERATIONAL,"Uetlibergstrasse 102, 8045 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Express,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104488186476167989938"">iñaki Olazabal</a>'], 'photo_reference': 'Aap_uEA8tCn6WM5-VpkWOB3IkB_Fxzgua-0N8EtLSWNx7n3ZQRv3EAC8ekagOSbJ8tNTEuFHkBG-KS1-SwRv92PXkIss52yc6H13nuA9R2XZOqyq0yGF10lVYRN3uySfE1ug9ZPf64gMcZHFgvnAbePLQUHhWXJauX6YC-_06cCgQCKTTNEz', 'width': 2322}]",ChIJBUtFi-0JkEcRlWnOdXb3uNs,4.2,ChIJBUtFi-0JkEcRlWnOdXb3uNs,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",98,47.3618545,8.517737499999999,47.36314392989272,8.51919482989272,47.36044427010727,8.516495170107277,True,9G69+P3 Zürich,8FVC9G69+P3,,
17,17.0,OPERATIONAL,"Giesshübelstrasse 65, 8045 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Discount,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109456292964978827995"">Patrick Hediger</a>'], 'photo_reference': 'Aap_uEBgMqwiqDVkwe7_hkVEB7I9xFZtySs2YKBW2kWIy2lVAsyVqfap3LTdeS41odk1krXWjd_7xk3rTzLyavB2HhksibSp9xqssDgspYvrOCLL9uwH52HT4lHi82eIrw6TA_PT60d1LiWMURJeNIocswOpfURdNJxAG4EOXOTvU6GXAdZr', 'width': 3024}]",ChIJj0lFi-0JkEcRYhg5KXUZkBE,4.4,ChIJj0lFi-0JkEcRYhg5KXUZkBE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",71,47.358222,8.517876,47.35972332989272,8.519313429892723,47.35702367010727,8.516613770107279,True,9G59+75 Zürich,8FVC9G59+75,,
18,18.0,OPERATIONAL,"Schaffhauserstrasse 11, 8006 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Express,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110804997796190371893"">Raul Weber</a>'], 'photo_reference': 'Aap_uECb3mUJr6lJwD0mVW7hA4hVSxat_rFD4A6WG1LeLC0UH6VzJVwlXS1V08JumV6Uw4p5kTfrCADMdAXhOQyNSjYDimJJbX0aQeh3KUe06XRpXWpiZMUf-PuDC9VJ7YNX8BDNLxZOlNCqGJgkmnKvJr-l0np3N-V2zt8g_DTu7qsJ2hVQ', 'width': 3000}]",ChIJfZe8CHMKkEcRMA6P4G2aGlE,4.1,ChIJfZe8CHMKkEcRMA6P4G2aGlE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",82,47.3888952,8.5388637,47.39021372989273,8.540323179892724,47.38751407010729,8.53762352010728,True,9GQQ+HG Zürich,8FVC9GQQ+HG,,
19,19.0,OPERATIONAL,"Hohlstrasse 610, 8048 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Discount,"[{'height': 3968, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117566477119615193391"">Thomas Gohl</a>'], 'photo_reference': 'Aap_uEByvX5eOKGpZQHnKaqaF3uao5WEW8gBN4ioPCJSHiq5xteHqnDrar1rxRHRYsxrDPgMjX9Bh8T3FSrdfo8ScUH3PJQ2948qHX4QA0uFnnMd_t5RZd3NrU9H9vfyhQuh-MR1DLARLL0i50qKoZPHI0qfhZ1nIbfQ72R0wZaonx5_sxhJ', 'width': 2976}]",ChIJVyyvXLgLkEcR3JaOz-bqfzo,4.3,ChIJVyyvXLgLkEcR3JaOz-bqfzo,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",117,47.3920031,8.484871199999999,47.39324982989272,8.486198279892722,47.39055017010728,8.483498620107278,True,9FRM+RW Zürich,8FVC9FRM+RW,,
20,0.0,OPERATIONAL,"Limmattalstrasse 177, 8049 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Express,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103777948826335712247"">Dominic Schelling</a>'], 'photo_reference': 'Aap_uEANkhvd_GlHIv--4M1IShbDpNtqBX7NKYuGRdsfwxZwFZfFSMyBHPzw_y5NCuwvEcfFgVRp64V5iA6mjeK3U2ZfGzWTNh7rYZEKwEMir6jgc6_jpmJ0A2CGpvhsxkyRUgOn1zrizkWQRqHKZMT3IpWN231fHQIFt7PYEMFYFoVzCn65', 'width': 4128}]",ChIJUyvaAa0LkEcRwUbFkh4N5Fw,4.1,ChIJUyvaAa0LkEcRwUbFkh4N5Fw,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",83,47.4018087,8.499447199999999,47.40324922989272,8.500823829892722,47.40054957010728,8.498124170107278,True,CF2X+PQ Zürich,8FVCCF2X+PQ,,
21,1.0,OPERATIONAL,"Hofwiesenstrasse 135, 8057 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Express,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109456292964978827995"">Patrick Hediger</a>'], 'photo_reference': 'Aap_uEAo5b4RIFApZNHMeqRTiPrOryCPuTua5GF3oPHtSH6Niiss4twdOlLXd6AE0Jl81OCpl-cf4S-6YRIFHhDgd7FtuNgrjjbtq2GA4rD4MC5PU_S2d6HFAkhRD9cLFPtOcPY5_41kFaHSG28x5CRpyEG3Yc0J_lxpu74mvO51DunQIA-C', 'width': 3024}]",ChIJ3cTFzWUKkEcRG6wbHPiptdE,4.0,ChIJ3cTFzWUKkEcRG6wbHPiptdE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",185,47.3990363,8.5325936,47.40038612989272,8.533943429892723,47.39768647010727,8.53124377010728,True,9GXM+J2 Zürich,8FVC9GXM+J2,,
22,2.0,OPERATIONAL,"Winterthurerstrasse 83, 8006 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Express,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109456292964978827995"">Patrick Hediger</a>'], 'photo_reference': 'Aap_uEDZxaBzoOlwQQxKft3MfushE138DADigY01ogDJNgO585TYkjKvJXV8tAVCD1E_LBDHWOzcKBg9JhCLFlY1BtBSYOQhdcMAZiIdOzQDNoJTBQWV8mI_6L7C0XBxFBVVboIaiyGZgp1oGZNBuY4ZAPMJ4EntQDvH2qpFytcqb_7nHC-t', 'width': 2048}]",ChIJ-RQr13UKkEcR9MzaTyd6Z9I,4.3,ChIJ-RQr13UKkEcR9MzaTyd6Z9I,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",117,47.3906931,8.545193099999999,47.39211027989273,8.54649202989272,47.38941062010728,8.543792370107276,True,9GRW+73 Zürich,8FVC9GRW+73,,
23,3.0,OPERATIONAL,"Regensdorferstrasse 16, Einkaufszentrum, 8049 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Discount,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115144725611450911355"">A Google User</a>'], 'photo_reference': 'Aap_uEBizegPBR5yJ9Ujq21oBBWt_ZS4TDuvxw8tVcjEACILh848XVoOwA1ZtGl-6X41GkSo-hse40tFvxkeanCqkZYIzXQBS2LaaktpVMArA1jGt2TzGPjwPQm_TXPtiHa0MTHaYyO0OlPwZU8jSn9ufyN0Bk5fSKlXAb1e5EoxuG2glEVW', 'width': 4608}]",ChIJJY0cF6wLkEcRwRRNnFWifcY,4.3,ChIJJY0cF6wLkEcRwRRNnFWifcY,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",34,47.4032859,8.4982778,47.40463572989272,8.499627629892725,47.40193607010728,8.496927970107281,True,CF3X+88 Zürich,8FVCCF3X+88,,
24,4.0,OPERATIONAL,"Grubenstrasse 10, 8045 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Denner,"[{'height': 250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111712936436266898085"">Denner</a>'], 'photo_reference': 'Aap_uECm20mhOFEpvgOVW1fEvjB_EXjihtWsDh4cOHpIhjkX4VpKyODCs9YpaKj2Bcvf10LhFBGypIr5iw6FOLIn0zTT15W5ayxuLW6OEL8NpDueBbIKLdLfrbqW74aHQMkqZQSMW4HSmKlj8MtTU-GatRsOQWZrYtoy3DqSsn5N0UKuOqcu', 'width': 1168}]",ChIJ6Ya6CfMJkEcRqhUYswoz9gA,3.4,ChIJ6Ya6CfMJkEcRqhUYswoz9gA,"['point_of_interest', 'establishment']",23,47.3622343,8.5167327,47.36351672989272,8.517984129892723,47.36081707010727,8.515284470107279,True,9G68+VM Zürich,8FVC9G68+VM,,
25,5.0,OPERATIONAL,"Kreuzstrasse 40, 8008 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Express,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100476012800813259644"">Kilian Blum</a>'], 'photo_reference': 'Aap_uEDdv-Z5ZRiEjXBaPmWMH5mvw77P7YbBmGxRZMtVBXfB8jTdmPE1HnDtc7VWsgC7IJX0nMjfTM8IzNVWUouzWddWmT_5HCihItK8swOHsEdy2zASQgopS4wdfOX7dcL4aIntzruIp8avY9SGHz6Mps8wk1jfs0udwisKx1Uc1XG6eTcg', 'width': 3024}]",ChIJoXyJYVKnmkcRTgm93A1V-iU,4.1,ChIJoXyJYVKnmkcRTgm93A1V-iU,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",57,47.36338569999999,8.5504429,47.36477322989272,8.551705529892724,47.36207357010727,8.54900587010728,True,9H72+95 Zürich,8FVC9H72+95,,
26,6.0,OPERATIONAL,"Schwamendingenstrasse 24, 8050 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Discount,"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100953173491203684119"">Hans Willems</a>'], 'photo_reference': 'Aap_uEA6AxXW5-_t9HkH6ZnBbmaVCuvw-sym4qZRcZd76WjOHEFuUa-ZArN_n_5XXz9B7NrF5g6OPXv6x_ffnCFr6DOFFUqpicVE_PPpX7yTN1-woO-OL8T3h1panQb-zyAUlS2mvJ7lTrtBZSKrXhwCOnybP_ipWwv_WAgDmIREHVm-MNKr', 'width': 2448}]",ChIJP0276IAKkEcR589eQeHUAxM,4.2,ChIJP0276IAKkEcR589eQeHUAxM,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",123,47.40736709999999,8.5484298,47.40877902989271,8.54985072989272,47.40607937010727,8.547151070107276,True,CG4X+W9 Zürich,8FVCCG4X+W9,,
27,7.0,OPERATIONAL,"Apollostrasse 2, 8032 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Express,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103541268436778144207"">Ksenia Markainesk</a>'], 'photo_reference': 'Aap_uEAqsoSgh0JcxKAlafAZi_ZJD2OElKVq-091reWKXxaPada58-2t2FPW2mJqQ2KyNs5Mc-9AT7oHPP0v9GK2hvm7waZp85iVeh496bgKSOv2IeZIE1lr9HTUefLBbkwFaZnm-UpW6fpxefAOSiAwuH2ric9Uc43XC0-MDZ42mL4V1Vkq', 'width': 4128}]",ChIJs33i3EynmkcRhEO10jMrX7g,4.2,ChIJs33i3EynmkcRhEO10jMrX7g,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",130,47.364459,8.5556508,47.36580882989273,8.557000629892725,47.36310917010728,8.554300970107281,True,9H74+Q7 Zürich,8FVC9H74+Q7,,
28,8.0,OPERATIONAL,"Hottingerstrasse 52, 8032 Zürich, Switzerland",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,#4B96F3,https://maps.gstatic.com/mapfiles/place_api/icons/v2/shoppingcart_pinlet,Denner Express,"[{'height': 2322, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112199336452011102022"">Marco H.</a>'], 'photo_reference': 'Aap_uEC1TXxE7frgsO-rvnWWu9VO5IZnpy7ZEduoUWI-9mJQ-IszeQDZE7-H_WIUjOq1jUgNN3xfg7mrptDJbQn09f3Jfm0vl66Rr-dUYn511cLQMP1EWANfZQi8jeZYwS9XxSKCA1S36QTlAvwR4E3cv4TNAlXq_smCq5JrA7iXTTAlI3GN', 'width': 4128}]",ChIJDwsmspGhmkcREbIDOCNK_OE,4.5,ChIJDwsmspGhmkcREbIDOCNK_OE,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",63,47.3690299,8.5558873,47.37047307989272,8.55728902989272,47.36777342010728,8.554589370107276,True,9H94+J9 Zürich,8FVC9H94+J9,,
